id,name,universe,alias,tier,image_url,created_at,real_name,blurb,fit_roles,bad_roles,lines,prep_shift,Power_lvl
c713e67a-9477-4c1e-803b-270cd61d4f68,Cole MacGrath,INF,The Demon of Empire City,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/cole-macgrath.jpg,2026-08-17 21:50:06.731868+00,Cole MacGrath,Courier-boy who survived the Ray Sphere.,WE,A,"{""reply"":[""I didn't ask for these powers, but I'm gonna use 'em."",""Half a million volts, coming right up."",""Empire City taught me how to survive anything.""],""taunt"":[""You ever feel a hundred thousand amps all at once?"",""Let's see if you can ground this."",""I'm full charge and ready to go.""],""falling"":[""Out of juice..."",""Need... a transformer...""],""overDown"":[""Ionic Storm cleared the area."",""That's how a Conduit ends a fight.""]}",1,88
c795b9df-9aea-4b0e-8fd5-ba662da9b7a3,Lex Luthor,DC,Lex Luthor,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/lex-luthor.jpg,2026-08-11 04:47:36.459091+00,Lex Luthor,Would buy this entire box.,SPE,A,"{""reply"":[""A man of my intellect does not fear noise."",""I built an empire smarter men couldn't touch. This is easy."",""Your threat lacks the intelligence to actually matter.""],""taunt"":[""I would buy this entire fight if I could."",""Genius always beats brute force. Watch."",""I've outsmarted better than you before lunch.""],""falling"":[""This was not accounted for in my projections."",""I will simply acquire a better outcome next time.""],""overDown"":[""Superior intellect, superior outcome. Obviously."",""LexCorp's finest work, if I do say so.""]}",2,69
c7c68d10-5415-4378-8147-e4b4d2a3b3ac,Deadshot,DC,Floyd Lawton,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/deadshot.jpg,2026-08-16 16:53:54.077409+00,Floyd Lawton,Never misses.,ES,A,"{""reply"":[""Cute threat. I've been paid to ignore scarier."",""Talk doesn't slow down a bullet, Floyd."",""Save it. I'm already lining up the shot.""],""taunt"":[""Never missed a shot in my life. Not starting now."",""You're already dead. Just waiting on the paperwork."",""I don't do misses. It's not in the job description.""],""falling"":[""First miss in years. Somebody write that down."",""Zoe's gonna hear I finally lost one.""],""overDown"":[""Contract fulfilled. Clean, like always."",""Told you. Never miss.""]}",1,56
c84c81c1-4282-486a-a660-d96fee400910,Yoriichi Tsugikuni,DS,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/yoriichi-tsugikuni.jpg,2026-08-19 13:13:40.4991+00,Yoriichi,,PE,W,,0,93
c9259899-a67e-4d42-a11b-6099971c109f,Killua Zoldyck,HXH,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/killua-zoldyck.jpg,2026-08-19 13:13:40.4991+00,Killua,,EW,A,,1,80
ca04a548-844e-4ce1-a112-5dfc646ebe59,Fenrir Greyback,HP,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/fenrir-greyback.jpg,2026-08-19 13:13:40.4991+00,Greyback,,PE,S,,0,66
ca8fe6a9-5893-462d-870e-5a4762ed4dd8,Falcon,MAR,Sam Wilson,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/falcon.jpg,2026-08-11 04:47:36.459091+00,Sam Wilson,Owns the airspace.,SA,P,"{""reply"":[""I've flown through worse than your threats."",""Big talk for someone stuck on the ground."",""Sam Wilson doesn't back down from noise.""],""taunt"":[""This airspace is mine. Always has been."",""You want a fight? I own the sky."",""Redwing's already spotted three ways this ends badly for you.""],""falling"":[""Redwing, get help. This is bad."",""Grounded. Temporarily. Very temporarily.""],""overDown"":[""Airspace secured."",""That's what happens when you challenge the sky.""]}",0,55
cc185695-718e-4956-94a6-cc61c37a2925,Frenchie,BOYS,Serge,D,,2026-08-27 23:48:19.72276+00,Serge,"Chemistry, chaos, and a heart of gold.",SW,P,,1,55
cc19460d-effd-4bd4-9a88-b5e5994de02a,Nick Fury,MAR,Nick Fury,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/nick-fury.jpg,2026-08-11 04:47:36.459091+00,Nick Fury,Knows exactly what you did.,SA,W,"{""reply"":[""I knew you'd say that before you said it."",""Save it. I've read your file already."",""I've handled bigger threats before my first coffee.""],""taunt"":[""I already know how this ends. I always do."",""I've got a file on you three moves deep."",""S.H.I.E.L.D. doesn't get surprised. Not by this.""],""falling"":[""Didn't see that coming. Rare for me."",""Somebody's getting a very stern debrief about this.""],""overDown"":[""Contained. Filed. Closed."",""That's why they pay me the big secret budget.""]}",2,52
cc2fbe4a-d81e-48ed-beb3-bf9d51bee09f,Albus Dumbledore,HP,Dumbledore,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/albus-dumbledore.jpg,2026-08-11 04:47:36.459091+00,Dumbledore,Knew for years and said nothing.,SW,E,"{""reply"":[""Fear of a name only increases fear of the thing itself."",""Happiness can be found even here, if you know where to look."",""It is our choices that show what we truly are. Watch mine.""],""taunt"":[""Silence was a choice. So is this."",""I have faced darker things than you, and outlasted them."",""Curious, how little you understand what you're challenging.""],""falling"":[""After all this time... still, this happens."",""There are things worse than this, and I have known them.""],""overDown"":[""Too late, I fear, for you."",""It did not have to end this way. But it did.""]}",1,88
cc603c1c-0876-4951-8c9c-a1e4277e1b7b,Thomas Godolkin,BOYS,Founder,C,,2026-08-27 23:58:34.849937+00,Thomas Godolkin,Built an empire on broken children.,SE,P,,1,70
ccf77602-b64d-4f07-80d5-0c7157ef4487,War Machine,MAR,James Rhodes,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/war-machine.jpg,2026-08-11 04:47:36.459091+00,James Rhodes,"Same suit, considerably more guns.",SPE,W,"{""reply"":[""I've flown missions scarier than this threat."",""Save the speech, I've got targeting systems for that."",""Big talk from someone about to eat a missile.""],""taunt"":[""Same suit, way more firepower. Think about that."",""I don't do subtle. I do overwhelming."",""Rhodey doesn't miss, and neither do my guns.""],""falling"":[""Systems failing. Rhodey's had worse days though."",""Tell Tony I said the suit needs work.""],""overDown"":[""War Machine, mission complete."",""Tony's gonna hear about this one.""]}",1,68
cd009d6f-c71f-4668-844b-748553eda775,Silver Surfer,MAR,Norrin Radd,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/silver-surfer.jpg,2026-08-11 04:47:36.459091+00,Norrin Radd,Rides in from somewhere sad.,WP,S,"{""reply"":[""I have seen worlds end. Your threat is small."",""The cosmos itself answers to the board I ride."",""Norrin Radd gave up everything already. What do you offer?""],""taunt"":[""I have ridden between galaxies. This is a pause."",""The Power Cosmic does not fear mortal threats."",""I served a god once. You are not one.""],""falling"":[""Even a herald of Galactus can be humbled."",""I have sacrificed more than this before.""],""overDown"":[""The Power Cosmic, undiminished."",""Another world, spared this time.""]}",0,99
cd3ae622-bd1a-492a-8a6b-babbf8d65ee9,Leon Kennedy,RE,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/leon.jpg,2026-08-16 16:53:54.077409+00,Leon Scott Kennedy,Just a rookie cop.,SAE,P,"{""reply"":[""I've talked my way out of scarier things than this."",""Save it. I've got a mission and you're in the way."",""Cute threat. I've fought actual monsters.""],""taunt"":[""Just a rookie cop, several presidents' daughters ago."",""I've survived worse than you with way less ammo."",""This isn't even my worst Tuesday, honestly.""],""falling"":[""Should've brought more ammo. Story of my career."",""Not the worst thing that's happened to me. Close, though.""],""overDown"":[""Another Tuesday, another disaster averted."",""That's for everyone I couldn't save before.""]}",1,57
cdf1fdf2-218e-4528-9253-82d67a670513,Sister Sage,BOYS,Sage,D,,2026-08-27 23:48:19.72276+00,Jessica Bradley,"The smartest person in the room, playing everyone.",SE,P,,1,59
cebb3742-2ecb-4c34-8b31-0128b166a90d,Lucius Zogratis,BC,Lucius,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/lucius-zogratis.jpg,2026-08-11 04:47:36.459091+00,Lucius,"Time, and an unbearable smile.",WE,A,"{""reply"":[""Your resistance is quaint against something eternal."",""I have watched kingdoms rise for this exact moment."",""The world I am building has no room for your defiance.""],""taunt"":[""I have all the time in existence for this."",""A perfect world requires your defeat. Simple as that."",""You are an obstacle in a plan centuries old.""],""falling"":[""This delays the plan. It does not end it."",""Even perfection accounts for setbacks.""],""overDown"":[""The perfect world takes one step closer."",""As it was always meant to be.""]}",1,98
cfa226fc-5840-4dc4-b1fa-4a226b05936e,Kingpin,MAR,Wilson Fisk,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kingpin.jpg,2026-08-11 04:47:36.459091+00,Wilson Fisk,Owns the block you are standing on.,SPE,A,"{""reply"":[""I did not build an empire by fearing threats."",""Wilson Fisk does not negotiate. He acquires."",""Your noise means nothing in my city.""],""taunt"":[""This block belongs to me. So does this fight."",""Everyone in this city answers to me eventually."",""You should have checked who owns this territory.""],""falling"":[""This is a setback. Not an ending."",""The Kingpin does not fall easily.""],""overDown"":[""This is my city. Remember that."",""Business, concluded favorably.""]}",1,64
cfb11df3-0de2-4640-8937-4b20ff86799c,Goro,MK,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/goro.jpg,2026-08-19 13:13:40.4991+00,Goro,,PA,SW,,0,78
cfe48144-3951-436a-81c0-7ee146441742,Tsunade,NAR,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/tsunade.jpg,2026-08-19 13:13:40.4991+00,Fifth Hokage,,AP,W,,0,85
d06f2daa-e865-4813-bcee-054aafc3be00,John Stewart,DC,John Stewart,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/john-stewart.jpg,2026-08-11 04:47:36.459091+00,John Stewart,"Marine, architect, Green Lantern.",SA,E,"{""reply"":[""I don't flinch under fire. Training took care of that."",""The Corps chose me for a reason. This is it."",""Save the speech for someone who hasn't seen combat.""],""taunt"":[""Marine discipline, architect's precision, Lantern's will."",""I don't waste constructs on people who aren't worth it."",""I've served on the front lines. This isn't new to me.""],""falling"":[""Even discipline has its limits under enough fire."",""The Corps will hear a full report on this.""],""overDown"":[""Mission accomplished, as always."",""That's what discipline gets you.""]}",0,87
d10011aa-89ee-4997-a27a-f413355c2766,Blue Beetle,DC,Jaime Reyes,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/blue-beetle.jpg,2026-08-11 04:47:36.459091+00,Jaime Reyes,The scarab makes the decisions.,WP,E,"{""reply"":[""The scarab says that was a mistake. I agree."",""Jaime Reyes didn't ask for this, but here we are."",""Cute threat. The armor's already responding.""],""taunt"":[""The scarab's already picked your ending."",""I don't always agree with it, but it's usually right."",""Alien tech versus you. Not exactly fair, sorry.""],""falling"":[""The scarab's arguing with me again. Bad timing."",""Should've listened to it sooner, probably.""],""overDown"":[""The scarab's satisfied. That's rare."",""El Paso's finest, delivering as usual.""]}",0,73
d2c28be6-f49b-4af0-91dc-0af25e74eb8a,Thragg,INV,,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/thragg.jpg,2026-08-16 16:53:54.077409+00,Thragg,Grand Regent of the Viltrumites.,PSE,A,"{""reply"":[""The Viltrumite Empire does not answer to lesser threats."",""I have outlived and outfought every rival I've had."",""Your resistance is a formality I am choosing to allow.""],""taunt"":[""Regent of the Viltrumites. The strongest one, and I know it."",""I have led an empire of gods. This is beneath me."",""Nothing in this fight worries me. Nothing ever has.""],""falling"":[""This does not happen to me. This will not happen again."",""Even the Regent has apparently never met this before.""],""overDown"":[""The Empire's strongest remains unchallenged."",""Regent, and undefeated. As it should be.""]}",0,91
d4f597ed-ff82-4760-a05c-4f8264a21784,Nymphadora Tonks,HP,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/nymphadora-tonks.jpg,2026-08-19 13:13:40.4991+00,Tonks,,WA,P,,1,65
d5025e35-957b-45e6-b020-32e914a276ae,Storm,MAR,Ororo Munroe,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/storm.jpg,2026-08-11 04:47:36.459091+00,Ororo Munroe,Brings her own climate.,WA,P,"{""reply"":[""The storm does not negotiate."",""You raise your voice. I raise the weather."",""Nature itself agrees with me here.""],""taunt"":[""The sky answers to me. What answers to you?"",""I've calmed hurricanes. You are not a hurricane."",""Feel the wind change? That's your warning.""],""falling"":[""Even a goddess answers to something."",""The storm will return. I always do.""],""overDown"":[""The sky is clear again."",""Even the wind bends to what's right.""]}",0,85
d5da63bd-7380-4299-8880-ba09eba01d03,Rogue,MAR,Anna Marie,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/rogue.jpg,2026-08-11 04:47:36.459091+00,Anna Marie,"Borrow now, apologise later.",WP,S,"{""reply"":[""Careful now, I don't need permission to take what I want."",""Cute threat. I've absorbed scarier."",""You should worry more about my hands than my words.""],""taunt"":[""One touch, sugar, and I've got everything you've got."",""Don't tempt me. You won't like what I borrow."",""I've beaten stronger with a single touch.""],""falling"":[""Too much at once. Even I have limits."",""Should've been more careful what I touched.""],""overDown"":[""Borrowed just enough to finish this."",""Thanks for the power. Keep the rest.""]}",0,78
d679a92d-b91e-42c6-93c2-ab3309275a8c,The Penguin,DC,Oswald Cobblepot,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/the-penguin.jpg,2026-08-11 04:47:36.459091+00,Oswald Cobblepot,"Money, birds, leverage.",SWE,P,"{""reply"":[""I've bought off better threats than yours."",""Cobblepot doesn't flinch. Cobblepot invoices."",""Careful who you threaten in my city, dear boy.""],""taunt"":[""Money, birds, leverage. I've got all three on you."",""Everyone in this city owes me a favor. Including luck."",""The Iceberg Lounge has seen scarier men than you leave crying.""],""falling"":[""This is going to cost someone dearly. Later."",""The umbrella's got one more trick. Give me a second.""],""overDown"":[""Business, concluded profitably."",""That's what happens when you cross the Penguin.""]}",0,48
d703e702-d74d-4c30-9938-b78409946950,Peacemaker,DC,Christopher Smith,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/peacemaker.jpg,2026-08-16 16:53:54.077409+00,Christopher Smith,Loves peace so much he will kill for it.,EP,S,"{""reply"":[""That's not very peaceful of you, and neither is this."",""I've heard scarier things from my own father, frankly."",""Peace requires sacrifice. Yours, specifically, right now.""],""taunt"":[""I love peace enough to kill every one of you for it."",""This is for the greater good. Mostly your problem, not mine."",""Eagly's watching. Try to look good.""],""falling"":[""This isn't peaceful at all, for the record."",""My dad's gonna say I did this wrong too.""],""overDown"":[""Peace achieved. Somebody had to do it."",""Eagly, we did it, buddy.""]}",0,65
d71ee597-807f-4f32-a61d-e79faf4b0e73,Loki,MAR,Loki Laufeyson,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/loki.jpg,2026-08-11 04:47:36.459091+00,Loki Laufeyson,The copy you got may not be the copy.,WSE,P,"{""reply"":[""Oh, was that meant to be clever?"",""I've deceived gods. You are not a challenge."",""Careful, I collect grudges and use them well.""],""taunt"":[""I've already won. You just don't know it yet."",""Which version of me are you even fighting?"",""Lies are so much more fun than truth.""],""falling"":[""This was not part of the plan. Ironically."",""Even gods of mischief run out of tricks.""],""overDown"":[""Glorious purpose, achieved."",""The trickster always gets the last word.""]}",1,83
d7535f1a-55be-464a-88ec-9852b2baa396,Battlebeast,INV,,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/battlebeast.jpg,2026-08-16 16:53:54.077409+00,Unknown,The most rutheless fighter.,PE,W,"{""reply"":[""Talk doesn't land like my fists do."",""I've beaten scarier things bare-handed than you."",""Save your breath. You'll need it in a second.""],""taunt"":[""Strongest hand to hand fighter most will ever meet. Believe it."",""I don't need weapons. Never have."",""This is the part where you realize you're outmatched.""],""falling"":[""First time that's happened. Noted, and remembered."",""Even the strongest fighter meets someone stronger eventually.""],""overDown"":[""Hand to hand. Every time. No exceptions."",""That's what undefeated looks like.""]}",0,90
d84fdee2-8ff3-4342-b358-89d53e2a5a55,Kurapika,HXH,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kurapika.jpg,2026-08-19 13:13:40.4991+00,Kurapika,,SE,P,,2,79
d87afe0f-e7fb-444e-a6bf-aac15112447d,John Constantine,DC,John Constantine,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/john-constantine.jpg,2026-08-11 04:47:36.459091+00,John Constantine,You will regret this purchase.,WSE,A,"{""reply"":[""I've made deals with worse things than your threat."",""Save it. I've heard scarier from actual demons."",""You lot always talk too much before losing.""],""taunt"":[""You will regret this, mate. Everyone does."",""I've cheated worse things than you out of a soul."",""I don't do heroics. I do whatever works.""],""falling"":[""Bloody hell, that one actually hurt."",""I've got worse deals to worry about than this.""],""overDown"":[""That's one more debt paid off, I suppose."",""Told you. Everyone regrets crossing me.""]}",2,70
d8acf0dc-6807-43d3-a7e0-2bf454dc945c,Brainiac,DC,Vril Dox,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/brainiac.jpg,2026-08-11 04:47:36.459091+00,Vril Dox,Collects cities. Bottled.,SWE,A,"{""reply"":[""Emotion is an inefficient response. Noted and ignored."",""I have processed threats from entire civilizations."",""Your argument contains a two percent chance of relevance.""],""taunt"":[""I have already collected worlds greater than this one."",""Your resistance has been calculated and dismissed."",""I do not fight. I catalog and then discard.""],""falling"":[""This outcome falls outside projected parameters."",""Recalculating. This will not happen twice.""],""overDown"":[""Specimen collected. Or discarded. Your choice was irrelevant."",""Another data point, confirmed.""]}",1,88
d959b65e-49b7-46d0-8c54-c839afb80784,Nobara Kugisaki,JJK,Nobara,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/nobara-kugisaki.jpg,2026-08-11 04:47:36.459091+00,Nobara,"Hammer, nails, no hesitation.",WP,S,"{""reply"":[""Cute threat. I've got nails with your name on them."",""I don't do subtle. I do very, very direct."",""Save it. My hammer's already swinging.""],""taunt"":[""Hammer, nails, and zero patience for this."",""I left the countryside for way bigger fights than you."",""Straw doll technique doesn't miss its target.""],""falling"":[""Didn't see that domain coming. Should have."",""Not done yet. Not even close.""],""overDown"":[""Nailed it. Literally."",""That's what happens when you underestimate me.""]}",0,68
d968c246-4902-4ff1-977b-969daeb9c30d,Mei Mei,JJK,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/mei-mei.jpg,2026-08-19 13:13:40.4991+00,Mei Mei,,SE,P,,1,72
d97318d8-efc7-40e0-9e6c-7ff5b2a010d0,Choso,JJK,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/choso.jpg,2026-08-19 13:13:40.4991+00,Choso,,PE,S,,0,73
da591281-ba83-4d72-918c-a5069385fb22,Vulture,MAR,Vulture,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/vulture.jpg,2026-08-19 00:41:46.834798+00,Adrian Toomes,The most dangerous thing in the sky.,WE,A,"{""reply"":[""Everybody wants to underestimate the old man."",""I built these wings myself. Respect the craft."",""You should've stayed on the ground.""],""taunt"":[""I've been doing this since before you were tough."",""Wings don't tire. Do you?"",""Watch the sky. That's where it ends.""],""falling"":[""Should've... checked the rig before I flew."",""Not bad. Not enough, but not bad.""],""overDown"":[""Old man wins again."",""Should've stayed on the ground.""]}",1,63
da946034-b1cb-46c5-a199-c4c40e4d62c6,Kisame Hoshigaki,NAR,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kisame-hoshigaki.jpg,2026-08-19 13:13:40.4991+00,Kisame,,PE,S,,0,82
db359eba-409a-45aa-a29d-2bb96fa59936,Billy Butcher,BOYS,Butcher,C,,2026-08-27 23:48:19.72276+00,William Butcher,"Scorched earth, zero apologies.",SE,A,,2,70
dbbb7485-e896-428e-8f2d-75d2a18d4e80,Kraven the Hunter,MAR,Sergei Kravinoff,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kraven-the-hunter.jpg,2026-08-11 04:47:36.459091+00,Sergei Kravinoff,"Hunts for sport, never for need.",PSE,A,"{""reply"":[""A hunter does not fear the hunted."",""You speak like prey that has not accepted its role."",""I've heard louder roars from actual lions.""],""taunt"":[""I hunt for sport. This is the best sport yet."",""The greatest hunter alive does not lose to prey."",""I have stalked gods. You are simpler.""],""falling"":[""Even Kraven meets prey worth remembering."",""This will not go unanswered. Ever.""],""overDown"":[""Another trophy for the wall."",""The greatest hunter, proven again.""]}",0,65
dcdc5319-e570-449e-9d08-c3d5bf559250,Bizarro,DC,Imperfect copy,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/bizarro.jpg,2026-08-11 04:47:36.459091+00,Imperfect copy,Am not good bid.,PW,S,"{""reply"":[""That not scary, Bizarro not scared, is very scared."",""Me no understand words good, me understand punching good."",""Bizarro think that bad plan, Bizarro right, is wrong.""],""taunt"":[""Am not good bid! Bizarro win now, definitely!"",""Me destroy you, this make Bizarro sad, is happy."",""Bizarro world backwards, so this fight backwards too, win!""],""falling"":[""Bizarro no supposed to lose, this backwards too much."",""Am not hurt bad! Is hurt very bad.""],""overDown"":[""Bizarro win! Is very confusing feeling, good feeling."",""Me did bad job good, Bizarro proud, is sad.""]}",0,87
dd4e2c59-9a71-490a-afe1-afcc3af746d2,Kakashi Hatake,NAR,Kakashi,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kakashi-hatake.jpg,2026-08-11 04:47:36.459091+00,Kakashi,Late to everything except the kill.,SA,P,"{""reply"":[""Those who abandon the mission are trash. Remember that."",""I've read that move in a book already. Predictable."",""Big talk for someone about to be studied and countered.""],""taunt"":[""I've copied a thousand jutsu. Yours won't help either."",""Sorry, I'm late to this too. Habit."",""The Sharingan's already seen how this ends.""],""falling"":[""Obito, I might be late to something bigger this time."",""Even the Sharingan has a cost eventually.""],""overDown"":[""Mission complete. On time, for once."",""Copy Ninja doesn't lose to amateurs.""]}",0,87
dd7ce759-5cde-412c-a9f2-a82086e78c96,Alastor Moody,HP,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/alastor-moody.jpg,2026-08-19 13:13:40.4991+00,Mad-Eye Moody,,SA,P,,2,74
e0a1bc7b-177d-4d97-a9d8-a9ef9a707390,Black Noir,BOYS,Earving,C,,2026-08-27 23:48:19.72276+00,Earving,"Silent, lethal, completely unhinged.",PE,S,,1,69
e137e21d-f20a-4d62-b7be-1c07387b620b,Gyutaro,DS,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/gyutaro.jpg,2026-08-19 13:13:40.4991+00,Gyutaro,,E,A,,0,75
e1c70e9f-4f28-44d7-94cd-c0e96ad884cc,Daredevil,MAR,Matt Murdock,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/daredevil.jpg,2026-08-11 04:47:36.459091+00,Matt Murdock,Blind. Still sees you coming.,SA,E,"{""reply"":[""I've heard louder threats from actual thunder."",""Your footwork gives you away before you swing."",""Talk all you want. I hear the truth anyway.""],""taunt"":[""I don't need to see you to end this."",""Hell's Kitchen doesn't scare easy. Neither do I."",""I hear your heartbeat. It's already telling on you.""],""falling"":[""Matt Murdock's had worse Tuesdays."",""I'll be back on my feet by morning.""],""overDown"":[""The Kitchen's safe tonight."",""Justice doesn't need eyes. Just conviction.""]}",1,65
e3025fe2-8556-4622-af4f-cd4963a1af44,Bellatrix Lestrange,HP,Bellatrix,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/bellatrix-lestrange.jpg,2026-08-11 04:47:36.459091+00,Bellatrix,Enjoying this far too much.,WE,A,"{""reply"":[""Ooh, feisty! I do love a bit of fight in my prey!"",""That almost sounded threatening! Adorable, really!"",""Crucio's just a spell away, darling, careful now!""],""taunt"":[""I'm enjoying this far too much already!"",""Little baby wants to play? How delightful!"",""The Dark Lord will be so pleased with this!""],""falling"":[""No! This is NOT how this ends, not for me!"",""The Dark Lord chooses his favorites well! Remember that!""],""overDown"":[""Hahaha! That was simply glorious!"",""The Dark Lord will hear how well I did!""]}",0,69
e3159b1a-c939-4b14-a201-2ed06f97cdc3,Green Arrow,DC,Oliver Queen,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/green-arrow.jpg,2026-08-11 04:47:36.459091+00,Oliver Queen,"Rich, loud, surprisingly right.",SA,P,"{""reply"":[""I've heard scarier threats from my board of directors."",""Save it. I've got an arrow with your name on it."",""Big talk from someone about to lose to a bow.""],""taunt"":[""Rich, loud, and annoyingly good at this."",""I don't miss. Ollie Queen never misses."",""You picked a fight with the wrong billionaire vigilante.""],""falling"":[""Should've packed the trick arrows for this one."",""Dinah's never gonna let me hear the end of this.""],""overDown"":[""Bullseye. Every arrow, every time."",""Star City's cleaner tonight.""]}",1,63
e31a8082-a325-45a1-b099-0f6dd9a9fd63,Robot,INV,Robot,B,,2026-08-28 00:26:55.746744+00,Rudolph Connors,Cold calculation behind an army of steel.,SE,P,,1,81
e37bce48-01b6-4d04-a6df-c23c82783a29,William Vangeance,BC,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/william-vangeance.jpg,2026-08-19 13:13:40.4991+00,William,,SA,E,,1,84
e4ee6eba-dc1c-409b-b253-efbe375728e2,Dante Zogratis,BC,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/dante-zogratis.jpg,2026-08-19 13:13:40.4991+00,Dante,,PE,A,,0,91
e4f2cf02-50b0-4ebc-877a-6732bb376551,Muzan Kibutsuji,DS,Muzan,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/muzan-kibutsuji.jpg,2026-08-11 04:47:36.459091+00,Muzan,"Runs from everything, survives everything.",WE,A,"{""reply"":[""Your resistance is exactly why I remain undefeated."",""I have engineered my own perfection. You have not."",""A thousand years, and still nothing threatens me.""],""taunt"":[""I've survived a thousand years by running from nothing worth this."",""You are an insect challenging perfection."",""I do not fear demon slayers. I outlast them.""],""falling"":[""A thousand years of perfection, undone by this."",""Even perfection has an expiration, apparently.""],""overDown"":[""Perfection, once again, unchallenged."",""This is why I have survived a millennium.""]}",1,89
e63695d3-c59e-4d48-9604-597c23a0699f,Neferpitou,HXH,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/neferpitou.jpg,2026-08-19 13:13:40.4991+00,Pitou,,PE,S,,0,87
e7263fa4-6dab-4851-9267-d952a0f6759f,King Shark,DC,King Shark,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/king-shark.jpg,2026-08-19 00:41:46.834798+00,Nanaue,"Half god, half shark, entirely hungry.",PE,S,"{""reply"":[""Nanaue not scared. Nanaue hungry."",""Small talk boring. Nanaue prefers biting."",""You smell like next meal.""],""taunt"":[""King Shark always eats."",""You should have brought a bigger boat."",""Nanaue's teeth say hello.""],""falling"":[""Nanaue... not used to losing."",""Ow. That hurt Nanaue's feelings too.""],""overDown"":[""Nanaue win. Nanaue eat now."",""That was a good snack.""]}",0,64
e8ac79c6-f63c-4f0d-9e74-2bbb4500451b,Hisoka Morow,HXH,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/hisoka-morow.jpg,2026-08-19 13:13:40.4991+00,Hisoka,,EW,A,,1,81
e8c32670-a5b6-4b8a-9500-0e99f8fea9d1,Shang Tsung,MK,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/shang-tsung.jpg,2026-08-19 13:13:40.4991+00,Shang Tsung,,SW,P,,2,86
